word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
sestes	1	0	0	1	0	0	1	0	1	0
wancket	0	1	0	0	0	1	0	0	0	0
Leiden	0	1	0	0	0	0	0	0	0	0
letzete	0	0	0	1	0	0	0	1	0	0
WJll	0	1	0	0	0	0	0	1	0	0
zeittung	1	0	0	0	0	0	0	0	0	1
Striech	0	1	1	0	0	1	0	1	0	0
maassgebendstes	1	0	0	0	0	0	0	0	0	1
Pantomim	1	0	0	0	0	0	0	0	0	0
Ebentheuern	1	0	0	1	0	0	0	0	0	0
wancken	0	1	0	0	0	1	0	0	0	0
congenial	1	0	0	0	0	0	0	0	0	0
sesten	1	0	0	1	0	0	1	0	1	0
Beweißes	0	0	0	0	0	0	0	0	0	1
hechst	1	0	0	1	0	0	1	0	1	1
peynlich	0	1	1	0	0	1	0	0	0	0
hechen	1	0	0	1	0	0	1	0	1	1
Sporenen	0	0	0	0	0	1	0	0	0	0
Bähren	0	0	1	0	0	1	0	0	0	0
Schmied	1	0	0	0	0	0	0	0	0	0
bißgen	0	1	0	0	0	0	0	0	0	0
irrazional	0	1	0	0	1	1	0	0	0	0
geschmählert	0	1	1	0	1	1	0	1	0	0
benahmete	0	1	0	0	0	0	0	0	0	0
Reiter	1	0	0	0	0	0	0	0	0	0
bädten	1	0	0	1	0	1	1	0	1	1
behaft	0	1	0	0	0	0	0	0	0	0
Glanzer	1	0	0	1	0	0	1	0	0	1
zerstreuen '	0	1	1	0	0	0	0	0	0	0
theilnahme	0	0	0	1	0	0	0	0	0	0
obscön	0	1	0	0	1	0	0	0	0	0
Miszbilligung	0	1	0	0	0	0	0	1	0	0
tödest	0	1	0	0	0	1	0	1	0	0
rittere	1	0	0	0	0	0	0	0	0	0
beschwerest	0	1	1	0	0	0	0	1	0	0
allerdemüthigst	1	0	0	0	0	0	0	0	0	0
Besizes	0	1	1	0	1	1	0	0	0	0
Dümmern	0	1	0	0	0	0	0	0	0	0
Besizen	1	0	0	1	0	0	1	0	0	1
genöße	1	0	0	1	0	0	1	0	0	1
menschligem	1	0	0	0	0	0	0	0	0	0
Wyhe	1	0	0	1	0	0	1	1	0	1
behaltnn	0	0	0	0	0	0	0	0	0	1
gesniten	0	1	1	1	0	1	0	1	0	0
schads	1	0	0	1	0	0	1	0	0	1
Dümmere	0	1	0	0	0	0	0	0	0	0
unentschloßen	0	1	0	1	0	1	0	0	0	0
behaltne	0	0	0	0	0	0	0	0	0	1
schwuren	1	0	0	0	0	0	0	0	0	1
frome	1	0	0	1	0	0	1	0	0	1
informations	1	0	0	0	0	0	0	0	0	0
Durchfal	0	0	0	0	1	0	0	0	0	0
aufhobe	0	1	0	0	0	0	0	0	0	0
Rüken	1	1	1	0	0	0	0	0	0	0
vergisse	0	1	1	0	0	1	0	0	0	0
fromb	1	0	0	1	0	0	1	0	0	1
fromm	1	0	0	1	0	0	1	0	0	1
wiederwertiges	0	1	0	0	1	0	0	0	0	0
unverenderlicher	1	0	0	0	0	0	0	0	0	0
giftger	0	1	1	0	1	1	0	1	0	0
Außrotten	0	1	0	0	0	1	0	1	0	0
Fall'n	0	1	0	0	0	0	0	1	0	0
pildnissen	0	0	1	0	0	0	0	0	0	0
wiederwertigem	0	1	0	0	1	0	0	0	0	0
Taube '	1	0	0	1	0	0	1	0	0	1
häüpter	1	0	0	0	0	0	0	0	0	0
Sympathie	1	0	0	0	0	0	0	1	0	0
Schlempe	0	1	1	0	1	0	0	0	0	0
hungrigste	0	1	0	1	0	0	0	0	0	0
äldsta	1	0	0	0	0	0	0	0	0	1
frölichste	1	0	0	0	0	0	1	0	0	0
Mama es	0	1	0	0	0	1	0	0	0	0
Wahl '	1	0	0	0	0	0	0	0	0	0
revolt	0	1	1	0	0	0	0	0	1	0
kroch'n	0	1	0	0	1	1	0	1	0	0
Ruhiglich	1	0	0	0	0	0	0	1	0	0
script	1	0	0	0	0	0	0	0	0	0
EIII	1	0	0	0	0	0	0	0	0	0
genossner	1	0	0	1	0	0	1	0	0	1
Pesth es	0	1	0	0	1	1	0	1	0	0
hertzlicher	1	0	0	0	0	0	1	1	0	1
besezet	1	0	0	0	0	0	0	0	0	0
hertzlichen	1	0	0	0	0	0	1	1	0	1
pitten	0	1	0	0	0	0	0	1	0	0
farlässigen	0	1	0	0	0	0	0	0	0	0
besezen	1	0	0	0	0	0	0	0	0	0
Bluette	1	0	0	1	0	0	1	0	0	1
Bräuttgam	1	0	0	1	0	0	1	0	0	1
innbegriffe	1	0	0	0	0	0	0	0	0	0
Heillge	1	0	0	0	0	0	0	0	0	0
Reichtuhm	1	0	0	0	0	0	1	0	0	1
pflückst	0	1	0	0	0	0	0	0	0	0
erweittern	1	0	0	0	0	0	0	0	0	0
Ohnmuths	0	1	0	0	1	0	0	0	0	0
verweygerten	0	1	1	0	0	0	0	0	0	0
Meuttereyen	0	1	1	0	1	1	0	0	1	0
hörnere	0	0	0	1	0	0	0	0	0	0
wonllen	0	1	0	0	0	0	0	1	0	0
fleyschliche	0	1	0	0	0	0	0	0	0	0
klein'sten	0	1	0	0	0	0	0	0	0	0
gluhende	1	0	0	0	0	0	0	0	0	0
maiestätischer	1	0	0	1	0	0	1	0	1	1
unmögelich	0	1	0	0	0	0	0	1	0	0
maiestätischen	1	0	0	1	0	0	1	0	1	1
Strauß	1	0	0	0	0	0	1	0	0	1
spizze	1	1	1	0	0	1	0	1	0	1
glitzernd	1	0	0	0	0	0	0	0	0	0
erweittert	1	0	0	0	0	0	0	0	0	0
kyndern	1	0	0	1	0	0	1	0	0	0
Geschmakkes	1	0	0	1	1	0	1	1	0	1
verzyhind	0	1	0	0	0	0	0	0	0	0
anmuthiges	1	0	0	0	0	0	0	0	0	0
Edla	1	0	0	0	0	0	0	0	0	1
Anefangs	0	0	0	1	0	0	0	0	0	0
universitaeten	1	0	0	1	0	0	0	0	0	0
verderbest	0	1	1	1	1	1	0	1	0	0
unverschämt	0	1	0	0	0	0	0	0	0	0
Hunger	0	1	0	0	0	1	0	1	0	0
allersauberste	1	0	0	0	0	0	0	0	0	0
fälde	1	0	0	0	0	0	0	0	0	0
stalt	0	1	1	0	0	1	0	1	0	0
Seligst	1	0	0	0	0	0	1	0	0	0
Informazion	1	0	0	0	0	0	0	0	0	0
Heslichkeit	0	1	0	0	1	1	0	1	0	0
ördentlichs	1	0	0	0	0	0	0	0	0	0
verschwundener	0	1	0	0	0	1	0	1	1	0
aire	1	0	0	0	0	0	0	0	0	1
Ungetheiltes	1	0	0	0	0	0	0	0	0	0
Gefängnißen	0	1	1	0	0	1	0	1	0	0
HVS	0	1	1	0	1	0	0	0	0	0
dieben	0	1	1	0	1	1	0	1	1	0
gewissenhastesten	1	0	0	0	0	0	0	0	0	1
verspeit	0	0	0	0	1	0	0	0	0	0
dienets	0	1	0	0	0	0	0	0	0	1
wizze	0	1	0	0	0	0	0	0	0	0
Komba	0	1	0	0	0	1	0	1	0	0
Fehigkeit	1	0	0	0	0	0	0	0	0	0
Zuschlack	0	1	1	0	0	0	0	0	0	0
verathet	0	1	1	0	1	0	0	1	1	0
vngerne	0	1	0	0	0	0	0	0	0	0
kritisire	0	1	1	0	1	1	0	1	0	0
Menlicher	1	0	0	0	0	0	0	0	0	0
verurtheylete	0	1	0	0	0	1	0	1	0	0
schmertzhaft	0	1	0	0	0	0	0	1	0	0
obberühmte	1	0	0	0	0	0	0	0	0	0
formativer	1	0	0	0	0	0	0	0	0	1
erbrochener	0	1	0	0	0	0	0	0	0	0
gale	0	1	1	0	1	0	0	0	0	0
Tapferkeit ;	1	0	0	0	0	0	0	0	0	1
Fleysches	0	0	0	0	1	0	0	0	0	0
Menlichen	1	0	0	0	0	0	0	0	0	0
Horoscopen	0	0	0	1	0	0	0	0	0	0
Barder	1	0	0	0	0	0	0	0	0	0
Vertrauliche	0	0	0	0	0	0	0	0	0	1
Verrwirrung	0	1	1	0	0	1	0	0	0	0
subtrahirt	0	1	0	0	0	0	0	0	0	0
Geschoepfe	0	1	0	0	1	1	0	0	0	0
Ueberresten	1	1	0	0	1	1	0	0	0	1
schlafen	0	1	0	0	1	0	0	0	0	0
Koufliute	0	0	0	0	0	0	0	0	0	1
herrlicheres	1	0	0	0	0	0	1	0	0	0
herrlicherer	1	0	0	0	0	0	1	0	0	0
Apostolisch	0	0	0	0	0	0	0	0	0	1
floffen	1	0	0	0	0	0	0	0	0	0
Glükfeligkeit	1	0	0	0	0	0	1	0	0	0
Zwischenfall	0	0	0	0	0	0	0	0	1	0
billigen es	0	1	0	0	0	0	0	0	0	0
subtrahire	0	1	0	0	0	0	0	0	0	0
ARC	0	1	0	0	0	0	0	1	0	0
verprent	0	1	0	0	1	0	0	0	0	0
herrlicheren	1	0	0	0	0	0	1	0	0	0
herrlicherem	1	0	0	0	0	0	1	0	0	0
gewan	1	0	0	0	0	0	0	0	0	0
Ueberrestes	1	1	0	0	1	1	0	0	0	1
Kuth	0	1	0	0	1	0	0	0	0	0
subtrahirn	0	1	0	0	0	0	0	0	0	0
trinten	0	1	0	0	0	0	0	1	0	0
heiratten	1	0	0	1	0	1	1	0	1	1
seltenstes	0	0	0	0	0	0	0	0	1	0
seltenster	0	0	0	0	0	0	0	0	1	0
Speissen	0	0	0	0	1	0	0	0	0	0
Drossel	0	1	1	0	0	0	0	0	0	0
flisse	1	0	0	0	0	0	0	0	0	0
widersprechen es	0	1	1	0	0	0	0	0	0	0
schäbbigen	0	1	0	0	1	0	0	0	0	0
wach '	1	0	0	0	0	0	0	0	0	1
derbern	0	1	0	0	0	0	0	0	0	0
allererkennbarste	1	0	0	1	0	0	0	0	0	0
machets	1	0	0	0	0	0	0	0	0	0
Wute	0	1	1	0	0	1	0	1	0	0
beziehungs	0	0	0	0	0	0	0	0	0	1
Kindtlich	0	1	0	0	0	0	0	0	0	0
klähret	1	0	0	0	0	0	0	0	0	0
Gefanges	1	0	1	1	0	0	1	0	1	0
Ingeweyde	0	1	0	0	1	0	0	0	0	0
zerstrewte	0	1	1	0	0	0	0	0	0	0
machete	1	0	0	0	0	0	0	0	0	0
Wutt	0	1	1	0	0	1	0	1	0	0
gestölen	0	1	1	0	0	1	0	1	0	0
Werthvollste	1	0	0	0	0	0	0	0	0	0
grausamern	0	1	1	0	1	1	0	1	0	0
beleydiget	0	1	1	0	1	0	0	0	0	0
verhasten	0	1	1	0	1	1	0	0	0	0
allmähliges	0	0	0	1	0	0	0	0	0	0
schreihn	0	1	0	0	0	0	0	1	0	0
Stichwort	0	0	0	1	0	0	0	0	0	0
gebethen	0	1	0	0	0	0	0	1	0	0
schreiht	0	1	0	0	0	0	0	1	0	0
einzihen	0	1	0	0	0	0	0	0	0	0
Ufrur	0	1	1	0	0	1	0	1	0	0
erstaunlicheren	1	0	0	0	0	0	1	0	1	0
Straus	1	0	0	0	0	0	1	0	0	1
Elendts	0	1	1	0	1	1	0	1	0	0
zweideut'ge	0	1	0	0	0	0	0	0	0	0
grausamers	0	1	1	0	1	1	0	1	0	0
verdunckelen	0	1	0	0	0	1	0	1	0	0
beleydigen	0	1	1	0	1	0	0	0	0	0
Verstuchung	0	1	0	0	0	0	0	1	0	0
magisch	1	0	0	1	0	0	1	0	1	0
Jnnbegrieff	1	0	0	0	0	0	0	0	0	0
Gamasche	0	1	1	0	0	0	0	0	0	0
hindernissen	0	1	1	0	0	1	0	1	0	0
Künstlerei	1	0	0	1	0	0	1	1	1	0
JS	1	0	0	0	0	0	0	0	0	0
Peßt	0	1	0	0	1	1	0	1	0	0
verwischest	0	1	0	0	0	0	0	0	0	0
vornehmfte	1	0	0	0	0	0	0	0	0	0
überschrittet	1	0	0	1	0	0	1	0	0	0
galanters	1	0	0	0	0	0	0	0	0	0
Spaas	1	0	0	1	0	0	1	0	0	0
schnurrend	1	0	0	0	0	0	1	0	0	1
Feyern	1	0	0	1	0	0	1	0	0	0
Schätzel	1	0	0	0	0	0	0	0	0	0
Peinliche	0	1	1	0	0	1	0	0	0	0
sliehet	0	1	0	0	0	1	0	0	0	0
Körperschaft	1	0	0	0	0	0	0	0	0	1
hingerißen	1	0	0	0	0	0	0	0	0	0
Gould '	1	0	0	0	0	0	0	0	0	0
Hinternissen	0	1	1	0	0	1	0	1	0	0
fridlicher	1	0	0	1	0	0	1	0	1	1
Peinlichs	0	1	1	0	0	1	0	0	0	0
Thoda	0	1	1	1	1	1	0	1	1	0
Thode	0	1	1	1	1	1	0	1	1	0
meydest	0	1	1	0	1	0	0	1	0	0
vnbezalt	0	1	1	0	0	0	0	1	0	0
Verrathene	0	1	1	0	1	0	0	1	1	0
interressanteren	1	0	0	0	0	0	0	0	0	0
Auffhub	0	1	0	0	0	0	0	0	0	0
Vnfreundlich	0	1	0	0	0	0	0	0	0	0
Reeue	0	1	0	0	0	0	0	1	0	0
unterbrachens	0	1	0	0	0	0	0	1	0	0
kranek	0	1	0	0	1	1	0	1	0	0
verbothest	0	1	0	0	0	0	0	1	0	0
baufellig	0	1	0	0	1	0	0	1	0	0
keüchen	0	1	0	0	0	1	0	0	0	0
allerköstlichsten	1	0	0	0	0	0	0	0	0	0
berather	1	0	0	0	0	0	0	0	0	1
Sterbligkeit	0	1	1	0	0	1	0	1	0	0
allerköstlichstes	1	0	0	0	0	0	0	0	0	0
befästigte	1	0	0	0	0	0	0	0	0	0
Lottrie	0	0	0	1	0	0	0	0	0	0
yppig	0	1	0	0	1	0	0	1	0	0
unerbitlich	0	1	0	0	0	0	0	0	0	0
angreiffa	0	1	1	0	1	1	0	1	1	0
allerneutralste	0	0	0	1	0	0	0	0	0	1
stoken	0	1	0	0	0	1	0	1	0	0
Geflohn	0	1	0	0	0	1	0	0	0	0
Glüklicher	1	0	0	1	0	0	1	0	0	1
wolstands	1	0	0	0	0	0	1	0	0	0
schmälern	0	1	1	0	1	1	0	1	0	0
wolstandt	1	0	0	0	0	0	1	0	0	0
schauspielen	1	1	0	0	0	0	0	0	0	0
läßiger	0	1	0	0	0	0	0	0	0	0
corsae	0	0	0	0	0	0	0	1	0	0
Ayern	1	0	0	0	0	0	0	0	0	0
schickstu	1	0	0	0	0	0	0	0	0	1
schauspieles	1	1	0	0	0	0	0	0	0	0
tourner	1	0	0	0	0	0	0	0	0	0
verschlangs	0	1	0	0	0	0	0	0	0	0
εἷλε	0	0	0	1	0	0	0	0	0	0
Lenier	1	0	0	0	0	0	1	0	0	0
einladend	1	0	0	1	0	0	1	0	1	1
ordentlichs	1	0	0	0	0	0	0	0	0	0
falsch '	0	1	1	0	1	0	0	0	0	0
nutzens	1	0	0	0	0	0	0	0	0	0
verschwünd '	0	1	0	0	0	1	0	1	1	0
art	1	0	0	0	0	0	1	0	0	1
dump	0	1	0	0	0	0	0	0	0	0
matis	0	1	0	0	0	0	0	1	0	0
Danckbahres	1	0	0	0	0	0	1	0	0	0
compactes	0	0	0	0	0	0	0	0	0	1
compacter	0	0	0	0	0	0	0	0	0	1
Intresse	1	0	0	0	0	0	0	0	0	0
classische	1	0	0	0	0	0	0	0	0	0
Gegenstaende	0	1	0	0	0	0	0	0	0	0
phantasierend	0	1	0	0	0	0	0	1	0	0
arc	0	1	0	0	0	0	0	1	0	0
compactem	0	0	0	0	0	0	0	0	0	1
bard	1	0	0	0	0	0	0	0	0	0
Stärkre	1	0	0	0	0	0	0	0	0	0
arg	0	1	1	0	1	0	0	0	0	0
beschleunigend	0	0	0	1	0	0	0	0	0	0
dumm	0	1	0	0	0	0	0	0	0	0
Magnetism	1	0	0	0	0	0	0	0	0	0
einfach	1	0	0	0	0	0	0	0	0	1
zwingend	0	1	0	1	1	1	0	0	1	0
übete	1	0	0	0	0	0	1	0	1	1
sogegen	0	1	0	0	0	0	0	0	0	0
weyßhait	1	0	0	0	0	0	0	0	0	1
Aepten	0	0	0	0	0	0	0	0	0	1
algemeineres	1	0	0	0	0	0	0	0	0	1
unversert	1	0	0	0	0	0	0	0	0	0
Jntellekts	1	0	0	0	0	0	0	0	0	0
ellend	0	1	1	0	1	1	0	1	0	0
Pfünden	0	1	1	0	0	0	0	0	0	0
miserabel	0	1	0	0	0	0	0	1	0	0
Critick	0	1	1	0	0	0	0	1	0	0
lehrnte	1	0	0	0	0	0	0	0	0	0
warnimmest	1	0	0	0	0	0	0	0	0	1
discreter	1	0	0	1	0	0	0	0	0	0
Spaaß	1	0	0	1	0	0	1	0	0	0
Abschäu	0	1	0	0	1	0	0	0	0	0
K [ alb ]	1	0	0	0	0	0	1	0	0	1
Arthen	1	0	0	0	0	0	1	0	0	1
Umbkehrung	0	1	1	0	1	0	0	0	1	0
κόϱση	0	0	0	0	0	0	0	1	0	0
creutzigung	0	1	1	0	1	1	0	1	0	0
fridliches	1	0	0	1	0	0	1	0	1	1
Köönig	1	0	0	0	0	0	0	0	0	0
understützet	1	0	0	0	0	0	0	0	0	0
Zihls	1	0	0	1	0	0	0	0	0	1
Muthig	1	0	0	0	0	1	0	0	0	0
bewundren	1	0	0	0	0	0	0	0	0	1
haarigem	0	1	0	0	1	0	0	0	0	0
Luhns	1	0	0	0	0	0	1	0	0	0
allhte	1	0	0	0	0	0	0	0	0	1
gedrennet	0	1	0	0	0	0	0	1	0	0
verfasser	1	0	0	0	0	0	0	0	0	1
deformieren	0	1	0	0	1	0	0	1	0	0
erundurchsichtige	0	1	0	0	0	0	0	0	0	0
unwirksam	0	1	1	0	0	0	0	0	0	0
Aesel	0	1	0	0	1	0	0	0	0	0
findn	1	0	0	0	0	0	1	0	0	1
Inhabere	0	1	0	0	0	0	0	0	0	0
angenemste	1	0	0	1	0	0	1	0	1	1
Ehstand	1	0	0	1	0	0	1	0	0	1
Rüstunge	1	0	0	0	0	1	0	0	0	1
congeniales	1	0	0	0	0	0	0	0	0	0
Schriet	0	1	0	0	0	0	0	1	0	0
Thurst	0	0	0	1	0	0	0	1	1	0
verliehrn	0	1	0	0	0	1	0	0	0	0
wöcket	1	0	0	1	0	0	0	0	0	0
Meisselen	1	0	0	0	0	0	0	0	0	0
finda	1	0	0	0	0	0	1	0	0	1
Mored	0	1	1	0	1	1	0	1	1	0
macht'n	1	0	0	0	0	0	0	0	0	0
Rivolta	0	1	1	0	0	0	0	0	1	0
WEun	0	0	0	0	0	0	0	1	0	0
taubenn	1	0	0	1	0	0	1	0	0	1
erbrechest	0	1	0	0	0	0	0	0	0	0
congenialem	1	0	0	0	0	0	0	0	0	0
congenialen	1	0	0	0	0	0	0	0	0	0
Textvorschlag	0	1	0	0	0	0	0	0	0	0
μερϑς	1	0	0	0	0	0	0	0	0	0
liebvollesten	1	0	0	0	0	0	1	0	0	1
zufammen	1	0	0	0	0	0	0	0	0	1
ungelücke	0	1	1	0	0	1	0	1	0	0
knocking	0	1	0	0	0	0	0	0	0	1
beuten	0	1	0	0	0	0	0	0	0	0
fräundlicher	1	0	0	1	0	0	1	0	0	1
deformirn	0	1	0	0	1	0	0	1	0	0
Schirmherrschaft	1	0	0	0	0	0	0	0	0	1
Apostell	1	0	0	0	0	0	0	0	0	1
Geheimnißes	0	0	0	1	0	0	0	0	1	0
culinarisch	1	0	0	0	0	0	0	0	0	1
zogk	0	1	0	0	0	0	0	1	0	0
colossalen	1	0	0	0	0	0	0	0	0	0
Liefre	1	0	0	0	0	0	0	0	0	1
Kunde	1	0	0	0	0	0	0	0	0	0
Allgemeenen	1	0	0	0	0	0	0	0	0	1
Apostele	1	0	0	0	0	0	0	0	0	1
Verbren n't	0	1	0	0	1	0	0	0	0	0
eilig	0	1	0	1	0	0	0	0	0	0
Gerthen	1	0	0	0	0	0	1	0	0	0
erfährts	1	0	0	0	0	0	0	0	0	1
regirst	1	0	0	0	0	0	0	0	0	1
adresser	1	0	0	1	0	0	0	0	0	0
Sündt	1	0	0	1	0	0	1	0	0	1
Vorfchlage	1	0	0	0	0	0	0	0	0	0
fürderlichst	1	0	0	0	0	0	0	0	0	0
befcheidenen	1	1	0	0	1	0	0	1	0	0
unvergeslichen	1	0	0	0	0	0	1	0	1	1
üppich	0	1	0	0	1	0	0	1	0	0
Mimikry	0	1	0	0	0	0	0	0	1	0
Verstekt	0	1	0	1	0	1	0	0	1	0
Plan	0	0	0	1	0	0	0	0	0	0
vnglaublichem	0	1	0	0	0	0	0	0	0	0
betrügest	0	1	1	0	1	0	0	1	0	0
engena	0	1	0	0	0	0	0	0	0	0
Besizt	1	0	0	1	0	0	1	0	0	1
Elite	1	0	0	1	0	0	1	0	0	1
bedawret	0	1	1	0	1	0	0	1	0	0
Sündn	0	1	1	0	1	1	0	1	0	0
bemühen '	1	0	0	1	0	0	0	0	0	0
fehter	0	0	0	0	0	0	0	0	0	1
schwam	0	1	0	0	0	0	0	0	0	0
lobenswerthem	1	0	0	0	0	0	1	0	0	1
Beyträgt	1	0	0	0	0	0	0	0	0	0
schnuren	1	0	0	0	0	0	1	0	0	1
auffgehaben	0	1	0	0	0	0	0	0	0	0
trostloss	0	1	0	0	0	0	0	1	0	0
geheimnüsses	0	0	0	1	0	0	0	0	1	0
Barmherzigsten	1	0	0	0	0	0	0	0	0	0
incohärent	0	1	0	0	0	0	0	0	0	0
nehe	1	0	0	0	0	0	1	0	0	1
Jnstituti	0	0	0	0	0	0	0	0	0	1
befriedigend	1	0	0	0	0	0	1	0	1	0
verlohren	0	1	0	0	0	1	0	0	0	0
lobenswerthes	1	0	0	0	0	0	1	0	0	1
lobenswerther	1	0	0	0	0	0	1	0	0	1
valken	0	0	0	0	0	1	0	0	0	0
gliedt	1	0	0	1	0	0	1	0	0	0
gedeien	1	0	0	1	0	0	1	0	0	0
lesche	0	1	0	0	0	1	0	0	0	0
plagae	0	1	1	0	0	0	0	0	0	0
verbrenntest	0	1	0	0	1	0	0	0	0	0
Gleit '	1	0	0	1	0	0	1	0	0	0
wahrnamen	1	0	0	0	0	0	0	0	0	1
Baetn	0	1	0	0	0	0	0	1	0	0
frombste	1	0	0	1	0	0	1	0	0	1
gebroch	0	1	1	0	1	1	0	1	0	0
verachtetend	0	1	1	0	1	0	0	0	0	0
Demot	1	0	0	0	0	0	0	0	0	1
abziehete	0	1	1	0	0	0	0	0	0	0
vereren	1	0	0	1	0	0	1	0	0	1
zusammen :	1	0	0	0	0	0	0	0	0	1
vergifftiger	0	1	1	0	1	1	0	1	0	0
zuvorkömmt	1	0	1	1	1	1	1	0	1	1
schifbar	1	0	0	1	0	0	0	0	0	0
friedlich	1	0	0	1	0	0	1	0	1	1
Ellendt es	0	1	1	0	1	1	0	1	0	0
Banth	1	0	1	1	0	0	1	0	0	0
Bewahr '	1	0	0	0	0	0	0	0	0	0
rin	1	0	0	0	0	0	0	0	0	1
auslauffens	0	1	0	0	0	0	0	0	0	0
Wolt '	0	1	0	0	0	0	0	1	0	0
processire	0	1	1	1	1	1	0	1	0	0
vnmenschlich	0	1	1	0	1	1	0	1	0	0
vergifftigen	0	1	1	0	1	1	0	1	0	0
begabeter	1	0	0	0	0	0	0	0	0	0
ziellosem	0	1	0	0	0	0	0	0	0	0
J = A	1	0	0	0	0	0	0	0	0	0
rib	0	1	1	0	0	0	0	0	0	0
Ehrnn	1	0	0	0	0	0	0	0	0	1
beweisen	1	0	0	0	0	0	0	0	0	0
Absol [ uzion ]	1	0	0	0	0	0	1	0	0	1
Verstehen	1	0	0	0	0	0	0	0	0	1
Schedlichste	0	1	1	0	1	1	0	0	0	0
daumlend	0	0	0	0	0	0	0	0	1	0
improvisir '	1	0	0	1	0	0	0	0	1	0
Gräfen	1	0	0	0	0	0	0	0	0	0
zogt	0	1	0	0	0	0	0	1	0	0
fohraus	1	0	0	0	0	0	0	0	0	0
flöset	1	0	0	0	0	0	0	0	0	0
Berathe	1	0	0	0	0	0	0	0	0	1
schieff	0	1	0	0	0	0	0	0	0	0
unglüks	0	1	1	0	0	1	0	1	0	0
schwillet	0	1	0	0	0	0	0	0	0	0
Axiomes	0	0	0	0	0	0	0	0	0	1
Schiefern	0	1	0	0	0	0	0	0	0	0
vergäb '	1	0	0	0	0	0	0	0	0	0
höchften	0	1	0	0	0	0	0	0	0	0
waechst	1	0	0	1	0	0	1	0	0	1
G'lassenheit	1	0	0	1	0	0	1	0	0	1
ansehn	1	0	0	0	0	0	1	0	0	1
Sehlig	1	0	0	0	0	0	1	0	0	0
Strudell	0	0	0	0	0	1	0	0	0	0
Verlaßer	0	1	1	0	0	1	0	1	0	0
obid	0	1	0	0	0	0	0	1	1	0
unendlich	1	0	0	0	0	0	0	0	0	0
anmuthgen	1	0	0	0	0	0	0	0	0	0
obig	1	0	0	0	0	0	0	0	0	0
anspant	0	1	1	0	0	0	0	0	0	0
Sehnfucht	0	0	0	1	0	0	0	1	0	0
Verlaßen	0	1	1	0	0	1	0	1	0	0
widerkehrte	0	0	0	1	0	0	0	0	0	0
vnterschiedlichen	0	0	0	0	0	0	0	0	1	0
Entdeckung ;	1	0	0	0	0	0	0	0	0	0
Vorwürffen	0	1	1	0	1	0	0	1	0	0
blötzliche	0	0	0	0	0	0	0	0	1	0
Beicht '	0	1	0	1	0	1	0	1	1	0
slugen	0	1	1	0	0	1	0	1	1	0
Sündenbock	0	1	1	0	0	1	0	0	0	0
solide	1	0	0	0	0	0	0	0	0	0
unhöfflich	0	1	0	0	1	0	0	0	0	0
Tragbare	0	0	0	0	0	1	0	1	0	0
Nächbarschafft	0	0	0	1	0	0	0	0	0	0
Demüth'ger	1	0	0	0	0	0	0	0	0	0
lippichten	1	0	0	0	0	0	0	0	0	0
Fehrböthe	0	1	0	0	0	0	0	1	0	0
schenktet	1	0	0	0	0	0	0	0	0	1
vfrichtige	1	0	0	0	0	0	0	0	0	1
Saure	0	1	0	0	1	0	0	0	0	0
vergeblichs	0	1	0	0	1	0	0	1	0	0
Jmmergrüne	1	0	0	0	0	0	1	0	0	1
VIIber	0	0	0	0	0	1	0	0	0	0
wer [ n	0	1	0	0	0	0	0	0	0	0
sluget	0	1	1	0	0	1	0	1	1	0
Mitschuld	1	1	0	0	0	0	0	0	0	0
Mangel|Mangeln	0	1	1	0	1	1	0	1	0	0
Verdambnis	0	1	1	0	0	1	0	1	0	0
gehemmmt	0	1	1	0	1	0	0	1	0	0
anmütigem	1	0	0	0	0	0	0	0	0	0
anmütigen	1	0	0	0	0	0	0	0	0	0
Straich	0	1	0	0	0	0	0	0	1	0
Gravschaft	0	0	0	0	0	0	0	0	0	1
vn-durchsichtig	0	1	0	0	0	0	0	0	0	0
mal '	0	1	0	0	0	0	0	0	0	0
allerwürdigste	1	0	0	0	0	0	0	0	0	1
placat	0	0	0	0	0	0	0	0	1	0
Knap	0	1	0	0	0	1	0	1	0	0
benimbst	0	1	0	0	0	0	0	0	0	0
trennest	0	1	0	0	0	0	0	1	0	0
belonung	1	0	0	1	0	0	1	0	1	1
Reuhe	0	1	1	0	0	0	0	0	0	0
maschine	0	0	0	0	0	0	0	0	0	1
anmütiges	1	0	0	0	0	0	0	0	0	0
faszt	0	0	0	0	0	1	0	0	0	0
Triomphe	1	0	0	1	0	0	1	0	0	0
Drohne	0	1	0	0	0	0	0	0	0	0
Anbetungs	1	0	0	1	0	1	1	0	0	1
illusions	0	1	0	0	0	0	0	0	1	0
enthieltest	1	0	0	0	0	0	0	0	0	0
dummeren	0	1	0	0	0	0	0	0	0	0
Gken	1	0	0	0	0	0	0	0	0	0
böß	0	1	1	0	1	1	0	1	0	0
dreyzehnten	0	0	0	0	0	1	0	0	0	0
sauerern	0	1	0	0	1	0	0	0	0	0
einsperreten	0	1	1	0	1	1	0	1	0	0
vnghorsammen	0	1	1	0	0	0	0	0	0	0
Bewächst	0	1	0	0	0	0	0	0	0	0
theoren	0	0	0	0	0	0	0	0	0	1
vermuten '	0	0	0	0	0	0	0	0	1	0
wahr-nümmet	1	0	0	0	0	0	0	0	0	1
arbeytt	1	0	0	0	0	0	0	0	0	0
